popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj,century,profit
0.090143,0,0,Artifact,Jared Leto,105,Documentary,2012,0.0,0.0,21st,0
0.0898409999999999,0,0,Amy Schumer: Mostly Sex Stuff,Ryan Polito,41,Comedy,2012,0.0,0.0,21st,0
0.174184999999999,0,0,Birdsong,Philip Martin,165,Drama,2012,0.0,0.0,21st,0
0.088796,0,0,Mr. Pip,Andrew Adamson,116,Drama,2012,0.0,0.0,21st,0
0.10171,0,0,Gayby,Jonathan Lisecki,89,Comedy,2012,0.0,0.0,21st,0
0.0851789999999999,0,0,It's a SpongeBob Christmas!,Mark Caballero|Seamus Walsh,90,Family,2012,0.0,0.0,21st,0
0.083455,0,0,Bill Burr: You People Are All The Same,Jay Karas,68,Comedy,2012,0.0,0.0,21st,0
0.0819999999999999,0,0,Crawlspace,Justin Dix,89,Horror,2012,0.0,0.0,21st,0
0.08066,8510000,0,Talaash,Reema Kagti,149,Drama,2012,8082323.83430761,0.0,21st,-8510000
0.0792809999999999,0,0,Jurassic Shark,Brett Kelly,75,Action,2012,0.0,0.0,21st,0
0.078472,0,0,Fresh Guacamole,PES,2,Animation,2012,0.0,0.0,21st,0
0.078194,0,0,Free Angela and All Political Prisoners,Shola Lynch,101,Documentary,2012,0.0,0.0,21st,0
0.077988,0,0,Girls Against Boys,Austin Chick,87,Drama,2012,0.0,0.0,21st,0
0.077044,0,278000,Jackie,Antoinette Beumer,100,Comedy,2012,0.0,264028.91021592397,21st,278000
0.220523,0,0,The Pact,Nicholas McCarthy,89,Horror,2012,0.0,0.0,21st,0
0.332598,0,0,Led Zeppelin: Celebration Day,Dick Carruthers,124,Documentary,2012,0.0,0.0,21st,0
0.075043,2500000,33400000,2016: Obama's America,Dinesh D'Souza|John Sullivan,87,Documentary,2012,2374360.70338061,31721458.997165,21st,30900000
0.0683309999999999,0,0,Du vent dans mes mollets,Carine Tardieu,89,Family,2012,0.0,0.0,21st,0
0.069504,0,0,Student of the Year,Karan Johar,145,Comedy,2012,0.0,0.0,21st,0
0.069188,0,0,Underground: The Julian Assange Story,Robert Connolly,89,Drama,2012,0.0,0.0,21st,0
0.066122,0,714544,The Queen of Versailles,Lauren Greenfield,100,Documentary,2012,0.0,678634.077774559,21st,714544
0.065125,0,0,Beware of Mr. Baker,Jay Bulger,100,Documentary,2012,0.0,0.0,21st,0
0.06415900000000001,0,0,Craigslist Joe,Joseph Garner,90,Documentary,2012,0.0,0.0,21st,0
0.062706,0,279735,Blancanieves,Pablo Berger,104,Drama,2012,0.0,265676.71654407,21st,279735
0.248698,0,0,How to Make Money Selling Drugs,Matthew Cooke,96,Documentary,2012,0.0,0.0,21st,0
0.055792,0,0,Minecraft: The Story of Mojang,Paul Owens,104,Documentary,2012,0.0,0.0,21st,0
0.054123,0,0,Sleepwalk With Me,Mike Birbiglia|Seth Barrish,90,Comedy,2012,0.0,0.0,21st,0
0.053858,0,0,The Millionaire Tour,Inon Shampanier,80,Drama,2012,0.0,0.0,21st,0
0.050661000000000005,0,0,Una pistola en cada mano,Cesc Gay,100,Comedy,2012,0.0,0.0,21st,0
0.050524,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Documentary,2012,11396931.3762269,31082239.307066496,21st,20726956
0.088634,0,0,Museum Hours,Jem Cohen,106,Drama,2012,0.0,0.0,21st,0
0.114021,0,0,Jim Gaffigan: Mr. Universe,Jay Karas,78,Comedy,2012,0.0,0.0,21st,0
0.044913,0,0,Aziz Ansari: Dangerously Delicious,Jason Woliner,61,Comedy,2012,0.0,0.0,21st,0
0.043949,0,0,Fresh Meat,Danny Mulheron,91,Comedy,2012,0.0,0.0,21st,0
0.043122,0,0,Just Like a Woman,Rachid Bouchareb,105,Drama,2012,0.0,0.0,21st,0
0.029385,0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Horror,2012,0.0,1549.98266716686,21st,1632
0.041297,0,0,The Sleeper,Justin Russell,90,Horror,2012,0.0,0.0,21st,0
0.040607,0,0,Belle du Seigneur,Glenio Bonder,124,Drama,2012,0.0,0.0,21st,0
0.040521,3000000,0,Freeloaders,Dan Rosen,77,Comedy,2012,2849232.84405673,0.0,21st,-3000000
0.040014,0,0,Undercover Bridesmaid,Matthew Diamond,92,Romance,2012,0.0,0.0,21st,0
0.0798059999999999,0,0,West of Memphis,Amy Berg,150,Documentary,2012,0.0,0.0,21st,0
0.035616,0,0,Inch'Allah,AnaÃ¯s Barbeau-Lavalette,101,Drama,2012,0.0,0.0,21st,0
0.034628,0,0,Sassy Pants,Coley Sohn,87,Comedy,2012,0.0,0.0,21st,0
0.06252200000000001,0,0,Steve Jobs: The Lost Interview,Paul Sen,70,Documentary,2012,0.0,0.0,21st,0
0.031932,0,0,O Som ao Redor,Kleber MendonÃ§a Filho,131,Drama,2012,0.0,0.0,21st,0
0.0016350000000000002,0,0,Freddie Mercury: The Great Pretender,Rhys Thomas,107,Music,2012,0.0,0.0,21st,0
0.083362,0,0,McCullin,Jacqui Morris|David Morris,89,Documentary,2012,0.0,0.0,21st,0
0.081053,0,0,Adam and Dog,Minkyu Lee,15,Animation,2012,0.0,0.0,21st,0
0.07029400000000001,0,0,I Hate Love,Humberto Hinojosa,105,Romance,2012,0.0,0.0,21st,0
0.024008,0,0,The House I Live In,Eugene Jarecki,110,Documentary,2012,0.0,0.0,21st,0
0.023496,0,0,Mental,P.J. Hogan,116,Comedy,2012,0.0,0.0,21st,0
0.023223,0,0,Hold Your Breath,Jared Cohn,87,Horror,2012,0.0,0.0,21st,0
0.189057,0,0,Daddy's Little Girl,Chris Sun,126,Horror,2012,0.0,0.0,21st,0
0.006708,0,0,The History of Future Folk,Jeremy Kipp Walker|John Mitchell,86,Comedy,2012,0.0,0.0,21st,0
0.021677,0,0,Amber Alert,Kerry Bellessa,81,Thriller,2012,0.0,0.0,21st,0
0.158021,0,0,The Comedy,Rick Alverson,95,Drama,2012,0.0,0.0,21st,0
0.019797,0,0,KumarÃ©,Vikram Gandhi,86,Documentary,2012,0.0,0.0,21st,0
0.004575,0,0,The Dream Team,Zak Levitt,70,Documentary,2012,0.0,0.0,21st,0
0.018189,0,0,Jim Jefferies: Fully Functional,Jay Karas,60,Comedy,2012,0.0,0.0,21st,0
0.019197,0,0,It's Such a Beautiful Day,Don Hertzfeldt,62,Fantasy,2012,0.0,0.0,21st,0
0.016365,0,0,John Mulaney: New In Town,Ryan Polito|Jake Szymanski,60,Comedy,2012,0.0,0.0,21st,0
0.0153509999999999,0,0,Liz & Dick,Lloyd Kramer,88,Drama,2012,0.0,0.0,21st,0
0.0138139999999999,0,0,A Fairly Odd Christmas,Savage Steve Holland,65,Family,2012,0.0,0.0,21st,0
0.012607,2000000,0,Bekas,Karzan Kader,97,Drama,2012,1899488.56270449,0.0,21st,-2000000
0.010407,0,0,Elefante blanco,Pablo Trapero,105,Drama,2012,0.0,0.0,21st,0
0.074508,0,0,Naughty or Nice,David Mackay,90,TV Movie,2012,0.0,0.0,21st,0
0.004887,0,0,Heroine,Madhur Bhandarkar,140,Drama,2012,0.0,0.0,21st,0
0.003731,0,0,Curfew,Shawn Christensen,19,Drama,2012,0.0,0.0,21st,0
0.003479,0,0,Shut Up and Play the Hits,Will Lovelace|Dylan Southern,105,Music,2012,0.0,0.0,21st,0
0.026459,0,0,How to Fall in Love,Mark Griffiths,0,Comedy,2012,0.0,0.0,21st,0
0.002262,0,0,The Pregnancy Project,Norman Buckley,86,TV Movie,2012,0.0,0.0,21st,0
0.006642,110,0,Bones Brigade: An Autobiography,Stacy Peralta,90,Documentary,2012,104.47187094874701,0.0,21st,-110
0.001783,0,273747,The Central Park Five,Sarah Burns|Ken Burns,119,Documentary,2012,0.0,259989.647787333,21st,273747
0.001372,0,0,The Invisible War,Kirby Dick,93,Crime,2012,0.0,0.0,21st,0
7.122455,94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,201,Adventure,2003,111423148.609557,1326278010.4756699,21st,1024888979
6.887883,22000000,95708457,Underworld,Len Wiseman,121,Fantasy,2003,26077758.1852156,113448272.633004,21st,73708457
6.864067,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Adventure,2003,165949370.269553,776419286.73064,21st,515011224
6.174132,30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,111,Action,2003,35560579.3434758,214488375.720753,21st,150949000
4.21265,150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Adventure,2003,177802896.717379,503760899.910245,21st,274988211
4.02924,150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Adventure,2003,177802896.717379,875501109.015934,21st,588599701
3.440519,94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Animation,2003,111423148.609557,1024886689.7699699,21st,770625978
2.8995330000000004,80000000,484572835,Bruce Almighty,Tom Shadyac,101,Fantasy,2003,94828211.5826022,574389691.557017,21st,404572835
2.793616,40000000,244931766,Love Actually,Richard Curtis,135,Comedy,2003,47414105.7913011,290330516.61935496,21st,204931766
2.710192,32000000,173398518,Elf,Jon Favreau,97,Romance,2003,37931284.63304079,205538391.91267,21st,141398518
2.686888,200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Action,2003,237070528.95650497,515628400.480399,21st,235000000
2.6439060000000003,15000000,15121165,The Dreamers,Bernardo Bertolucci,115,Drama,2003,17780289.6717379,17923912.9249429,21st,121165
2.491591,70000000,122919055,Big Fish,Tim Burton,125,Adventure,2003,82974685.1347769,145702426.93841898,21st,52919055
2.394195,78000000,179179718,Daredevil,Mark Steven Johnson,103,Fantasy,2003,92457506.2930371,212391152.622687,21st,101179718
2.182292,55000000,231449203,American Wedding,Jesse Dylan,103,Comedy,2003,65194395.463039,274348924.908858,21st,176449203
1.830211,78000000,179265204,The League of Extraordinary Gentlemen,Stephen Norrington,110,Fantasy,2003,92457506.2930371,212492483.678879,21st,101265204
1.798132,60000000,176070171,The Italian Job,F. Gary Gray,111,Thriller,2003,71121158.6869516,208705242.862161,21st,116070171
1.7816150000000002,20000000,135680000,The Jungle Book 2,Steve Trenbirth,72,Family,2003,23707052.895650506,160828646.844093,21st,115680000
1.765322,4000000,119723856,Lost in Translation,Sofia Coppola,102,Drama,2003,4741410.57913011,141914989.35316202,21st,115723856
1.7030299999999898,23000000,76488889,Bad Santa,Terry Zwigoff,91,Drama,2003,27263110.829998106,90666306.8726272,21st,53488889
1.661911,40000000,160583018,Johnny English,Peter Howitt,88,Adventure,2003,47414105.7913011,190347505.09346,21st,120583018
1.653031,100000000,250,Brother Bear,Aaron Blaise|Robert Walker,85,Animation,2003,118535264.478252,296.33816119563204,21st,-99999750
1.650018,100000000,121975011,Peter Pan,P.J. Hogan,113,Adventure,2003,118535264.478252,144583401.886227,21st,21975011
1.6480689999999898,48000000,220673217,Scary Movie 3,David Zucker,84,Comedy,2003,56896926.94956129,261575581.403618,21st,172673217
1.635524,18000000,62646763,Honey,Bille Woodruff,94,Music,2003,21336347.6060855,74258506.20911421,21st,44646763
1.626534,36000000,44350926,A Man Apart,F. Gary Gray,109,Action,2003,42672695.212171,52571487.4326541,21st,8350926
1.622704,35000000,131282949,The School of Rock,Richard Linklater,108,Comedy,2003,41487342.5673884,155616590.811999,21st,96282949
1.622536,140000000,456758981,The Last Samurai,Edward Zwick,154,Drama,2003,165949370.269553,541420466.1565219,21st,316758981
1.615231,130000000,273339556,Bad Boys II,Michael Bay,147,Adventure,2003,154095843.821728,324003765.628281,21st,143339556
1.569435,95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Action,2003,112608501.25434,185514075.5885149,21st,61505388
1.565393,12600000,28650575,Wrong Turn,Rob Schmidt,84,Horror,2003,14935443.324259805,33961034.8507901,21st,16050575
1.518131,30000000,90259536,Identity,James Mangold,90,Mystery,2003,35560579.3434758,106989379.714443,21st,60259536
1.491266,150000000,212011111,Master and Commander: The Far Side of the World,Peter Weir,138,Adventure,2003,177802896.717379,251307931.147132,21st,62011111
1.454687,65000000,0,Mona Lisa Smile,Mike Newell,117,Drama,2003,77047921.9108643,0.0,21st,-65000000
1.428302,25000000,156822020,Mystic River,Clint Eastwood,138,Thriller,2003,29633816.119563203,185889396.167138,21st,131822020
1.414421,5000000,0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,102,Animation,2003,5926763.22391264,0.0,21st,-5000000
1.412354,75000000,195745823,Anger Management,Peter Segal,106,Comedy,2003,88901448.3586895,232027828.998182,21st,120745823
1.412067,60000000,74208267,The Core,Jon Amiel,136,Action,2003,71121158.6869516,87962965.55317791,21st,14208267
1.387163,137000000,245360480,Hulk,Ang Lee,138,Action,2003,162393312.335206,290838693.89311004,21st,108360480
1.318505,29000000,98185582,Once Upon a Time in Mexico,Robert Rodriguez,102,Action,2003,34375226.6986933,116384539.303211,21st,69185582
1.28913,0,0,101 Dalmatians II: Patch's London Adventure,Jim Kammerud|Brian Smith,70,Animation,2003,0.0,0.0,21st,0
1.2806540000000002,24000000,87055349,Old School,Todd Phillips,91,Comedy,2003,28448463.474780604,103191288.179616,21st,63055349
1.209598,50000000,177371441,How to Lose a Guy in 10 Days,Donald Petrie,116,Comedy,2003,59267632.23912641,210247706.698238,21st,127371441
1.204207,50000000,88323487,Shanghai Knights,David Dobkin,115,Action,2003,59267632.23912641,104694478.911865,21st,38323487
1.158663,80000000,116643346,S.W.A.T.,Clark Johnson,117,Action,2003,94828211.5826022,138263498.677383,21st,36643346
1.1250440000000002,70000000,85632458,Tears of the Sun,Antoine Fuqua,121,Action,2003,82974685.1347769,101504660.569528,21st,15632458
1.118671,45000000,124914842,"Legally Blonde 2: Red, White & Blonde",Charles Herman-Wurmfeld,95,Comedy,2003,53340869.0152137,148068138.337291,21st,79914842
1.103879,0,0,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Fantasy,2003,0.0,0.0,21st,0
1.101383,0,0,The Cat in the Hat,Bo Welch,82,Comedy,2003,0.0,0.0,21st,0
1.096211,26000000,110230332,Freaky Friday,Mark Waters,97,Comedy,2003,30819168.76434569,130661815.571456,21st,84230332
1.072356,60000000,26288320,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,86,Family,2003,71121158.6869516,31160929.6388894,21st,-33711680
1.047214,80000000,19480739,Timeline,Richard Donner,116,Action,2003,94828211.5826022,23091545.495968103,21st,-60519261
1.024891,60000000,96269812,Paycheck,John Woo,119,Action,2003,71121158.6869516,114113676.266916,21st,36269812
1.01154599999999,120000000,259175788,Charlie's Angels: Full Throttle,McG,106,Action,2003,142242317.373903,307214705.769395,21st,139175788
1.005582,80000000,266728738,Something's Gotta Give,Nancy Meyers,128,Drama,2003,94828211.5826022,316167615.027806,21st,186728738
1.004692,90000000,182290266,The Haunted Mansion,Rob Minkoff,99,Thriller,2003,106681738.030427,216078248.92121,21st,92290266
1.000194,40000000,19322135,Duplex,Danny DeVito,89,Action,2003,47414105.7913011,22903543.825095,21st,-20677865
0.997525,40000000,141591324,Gothika,Mathieu Kassovitz,98,Horror,2003,47414105.7913011,167835650.381659,21st,101591324
0.995361,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124,Drama,2003,23707052.895650506,71628298.7771428,21st,40427839
0.981031,26000000,90426405,Final Destination 2,David R. Ellis,90,Horror,2003,30819168.76434569,107187178.324926,21st,64426405
0.979077,0,0,George of the Jungle 2,David Grossman,87,Adventure,2003,0.0,0.0,21st,0
0.920571,9500000,107071655,The Texas Chainsaw Massacre,Marcus Nispel,98,Horror,2003,11260850.125434,126917669.435492,21st,97571655
0.894267,0,101191884,The Recruit,Roger Donaldson,115,Action,2003,0.0,119948067.329926,21st,101191884
0.876158,40000000,190212113,Cheaper by the Dozen,Shawn Levy,98,Comedy,2003,47414105.7913011,225468431.214223,21st,150212113
0.8752479999999989,79000000,173013509,Cold Mountain,Anthony Minghella,154,Drama,2003,93642858.9378197,205082020.476255,21st,94013509
0.872052,6000000,0,11:14,Greg Marcks,86,Crime,2003,7112115.86869516,0.0,21st,-6000000
0.853359,20000000,0,Holes,Andrew Davis,117,Adventure,2003,23707052.895650506,0.0,21st,-20000000
0.8478100000000001,41000000,0,The Medallion,Gordon Chan,88,Thriller,2003,48599458.4360836,0.0,21st,-41000000
0.841686,2000000,4601043,Thirteen,Catherine Hardwicke,100,Drama,2003,2370705.28956505,5453858.48880813,21st,2601043
0.8206110000000001,30000000,114908830,Freddy vs. Jason,Ronny Yu,97,Horror,2003,35560579.3434758,136207485.54936498,21st,84908830
0.796421,25000000,56489558,Cradle 2 the Grave,Andrzej Bartkowiak,101,Action,2003,29633816.119563203,66960046.977896,21st,31489558
0.786916,0,0,Boundin',Bud Luckey|Roger Gould,5,Animation,2003,0.0,0.0,21st,0
0.783216,80000000,68514844,Looney Tunes: Back in Action,Joe Dante,90,Animation,2003,94828211.5826022,81214251.54226229,21st,-11485156
0.7606569999999989,50000000,42792561,Basic,John McTiernan,98,Action,2003,59267632.23912641,50724275.3583676,21st,-7207439
0.754774,85000000,80916492,The Rundown,Peter Berg,104,Adventure,2003,100754974.806514,95914577.7987242,21st,-4083508
0.725008,0,0,Barbie of Swan Lake,Owen Hurley,81,Animation,2003,0.0,0.0,21st,0
0.723225,76000000,236350661,2 Fast 2 Furious,John Singleton,107,Action,2003,90086801.00347207,280158881.112448,21st,160350661
0.716775,0,15614000,View from the Top,Bruno Barreto,87,Comedy,2003,0.0,18508096.1956343,21st,15614000
0.712023,0,0,Batman: Mystery of the Batwoman,Curt Geda|Tim Maltby,74,Adventure,2003,0.0,0.0,21st,0
0.709596,0,0,Confidence,James Foley,97,Action,2003,0.0,0.0,21st,0
0.699833,0,0,What a Girl Wants,Dennie Gordon,105,Comedy,2003,0.0,0.0,21st,0
0.693764,0,0,In Hell,Ringo Lam,96,Action,2003,0.0,0.0,21st,0
0.6808029999999989,22000000,68296293,Open Range,Kevin Costner,139,Western,2003,26077758.1852156,80955191.5363924,21st,46296293
0.648946,18000000,101564935,Just Married,Shawn Levy,95,Comedy,2003,21336347.6060855,120390264.319415,21st,83564935
0.640416,0,0,Under the Tuscan Sun,Audrey Wells,113,Comedy,2003,0.0,0.0,21st,0
0.631739,27440000,0,Tais-toi !,Francis Veber,85,Comedy,2003,32526076.572832506,0.0,21st,-27440000
0.630566,60000000,164433867,Daddy Day Care,Steve Carr,92,Comedy,2003,71121158.6869516,194912119.140268,21st,104433867
0.6270600000000001,0,65565672,Matchstick Men,Ridley Scott,116,Comedy,2003,0.0,77718442.7121437,21st,65565672
0.62007,87000000,148336445,Seabiscuit,Gary Ross,141,Drama,2003,103125680.096079,175830997.398388,21st,61336445
0.6015,50000000,55495563,Out of Time,Carl Franklin,105,Thriller,2003,59267632.23912641,65781812.3757454,21st,5495563
0.598372999999999,17000000,63102666,Jeepers Creepers 2,Victor Salva,104,Horror,2003,20150994.9613029,74798912.0359285,21st,46102666
0.595052,17000000,55534455,The Lizzie McGuire Movie,Jim Fall,94,Comedy,2003,20150994.9613029,65827913.11080621,21st,38534455
0.580909,68000000,75715436,Dreamcatcher,Lawrence Kasdan,136,Drama,2003,80603979.84521191,89749492.31346221,21st,7715436
0.579673,0,0,Bionicle: Mask of Light,David Molina|Terry Shakespeare,70,Action,2003,0.0,0.0,21st,0
0.576539,0,6585516,Ned Kelly,Gregor Jordan,110,Action,2003,0.0,7806158.80785765,21st,6585516
0.576335,52000000,0,Bulletproof Monk,Paul Hunter,104,Action,2003,61638337.5286914,0.0,21st,-52000000
0.571314,38000000,197011982,Spy Kids 3-D: Game Over,Robert Rodriguez,84,Action,2003,45043400.501736,233528673.91754705,21st,159011982
0.563401,35000000,20298207,Down with Love,Peyton Reed,101,Action,2003,41487342.5673884,24060533.3517932,21st,-14701793
0.556095,35000000,11560806,The Order,Brian Helgeland,102,Drama,2003,41487342.5673884,13703631.9679177,21st,-23439194
0.5488529999999989,60000000,119940815,Intolerable Cruelty,Joel Coen,100,Crime,2003,71121158.6869516,142172162.277621,21st,59940815
0.5434829999999989,55000000,34234008,The Hunted,William Friedkin,94,Drama,2003,65194395.463039,40579371.9243062,21st,-20765992
0.537976,16500000,16942795,House of Sand and Fog,Vadim Perelman,126,Drama,2003,19558318.6389117,20083186.8632581,21st,442795
0.536597,0,0,Stitch! The Movie,Tony Craig|Roberts Gannaway,60,Animation,2003,0.0,0.0,21st,0
0.527492,0,12991996,Le Divorce,James Ivory,117,Comedy,2003,0.0,15400096.819604,21st,12991996
0.525418,0,0,National Lampoon Presents Dorm Daze,David Hillenbrand|Scott Hillenbrand,96,Comedy,2003,0.0,0.0,21st,0
0.505814,1500000,30553394,Cabin Fever,Eli Roth,93,Horror,2003,1778028.96717379,36216546.3849826,21st,29053394
0.500124,60000000,80154140,Runaway Jury,Gary Fleder,127,Drama,2003,71121158.6869516,95010921.839269,21st,20154140
0.49676,7500000,0,Code 46,Michael Winterbottom,92,Drama,2003,8890144.83586896,0.0,21st,-7500000
0.4942470000000001,0,0,The Singing Detective,Keith Gordon,109,Comedy,2003,0.0,0.0,21st,0
0.490786,0,0,Kangaroo Jack,David McNally,89,Comedy,2003,0.0,0.0,21st,0
0.490565,8000000,60378584,Monster,Patty Jenkins,110,Crime,2003,9482821.15826022,71569914.232624,21st,52378584
0.481708,12000000,23,In the Cut,Jane Campion,119,Thriller,2003,14224231.737390302,27.2631108299981,21st,-11999977
0.47718,0,0,The Gathering,Brian Gilbert,92,Horror,2003,0.0,0.0,21st,0
0.476487,20000000,132675402,Bringing Down The House,Adam Shankman,105,Comedy,2003,23707052.895650506,157267138.65828502,21st,112675402
0.471245,30000000,0,The Human Stain,Robert Benton,106,Drama,2003,35560579.3434758,0.0,21st,-30000000
0.470814,54000000,7266209,Gigli,Martin Brest,121,Drama,2003,64009042.8182565,8613020.0556926,21st,-46733791
0.4695180000000001,56000000,12923936,Gods and Generals,Ronald F. Maxwell,214,Drama,2003,66379748.10782149,15319421.7186001,21st,-43076064
0.467438,0,0,The Sleeping Dictionary,Guy Jenkin,109,Drama,2003,0.0,0.0,21st,0
0.462609,6000000,2,Shattered Glass,Billy Ray,94,Drama,2003,7112115.86869516,2.37070528956505,21st,-5999998
0.460673,19000000,39267515,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,85,Comedy,2003,22521700.250868,46545852.7592875,21st,20267515
0.4579180000000001,0,31466789,Girl with a Pearl Earring,Peter Webber,101,Drama,2003,0.0,37299241.5639637,21st,31466789
0.457107,0,50097949,National Security,Dennis Dugan,88,Action,2003,0.0,59383736.3453302,21st,50097949
0.455238,0,0,Miracle Run,Gregg Champion,120,Drama,2003,0.0,0.0,21st,0
0.454926,0,0,Scorched,Gavin Grazer,95,Comedy,2003,0.0,0.0,21st,0
0.448434,0,343816,The United States of Leland,Matthew Ryan Hoge,108,Crime,2003,0.0,407543.204918549,21st,343816
0.446522,0,0,Malibu's Most Wanted,John Whitesell,86,Comedy,2003,0.0,0.0,21st,0
0.439958,20000000,37095657,Uptown Girls,Boaz Yakin,92,Comedy,2003,23707052.895650506,43971435.1348954,21st,17095657
0.438475,5000000,742898,Party Monster,Fenton Bailey|Randy Barbato,98,Comedy,2003,5926763.22391264,880596.10910365,21st,-4257102
0.43362,35000000,0,Beyond Borders,Martin Campbell,127,Drama,2003,41487342.5673884,0.0,21st,-35000000
0.431188,50000000,38955598,The Life of David Gale,Alan Parker,130,Drama,2003,59267632.23912641,46176121.1183849,21st,-11044402
0.427767,0,0,Anything Else,Woody Allen,108,Comedy,2003,0.0,0.0,21st,0
0.4269770000000001,3000000,10012022,Elephant,Gus Van Sant,81,Drama,2003,3556057.93434758,11867776.7573208,21st,7012022
0.422711,0,7897645,Coffee and Cigarettes,Jim Jarmusch,96,Comedy,2003,0.0,9361494.3883035,21st,7897645
0.422393,7000000,13818181,House of the Dead,Uwe Boll,90,Horror,2003,8297468.51347769,16379417.3944336,21st,6818181
0.421807,8000000,41400000,Whale Rider,Niki Caro,101,Drama,2003,9482821.15826022,49073599.4939966,21st,33400000
0.413816,0,0,Deep Blue,Andy Byatt|Alastair Fothergill,83,Documentary,2003,0.0,0.0,21st,0
0.413383,0,0,In America,Jim Sheridan,105,Drama,2003,0.0,0.0,21st,0
0.431875,0,0,The Reckoning,Paul McGuigan,112,Crime,2003,0.0,0.0,21st,0
0.407552,7000000,16829545,House of 1000 Corpses,Rob Zombie,89,Horror,2003,8297468.51347769,19948945.6762365,21st,9829545
0.403468,20000000,17432163,A Guy Thing,Chris Koch,101,Comedy,2003,23707052.895650506,20663260.516330104,21st,-2567837
0.392666,14000000,0,Belly of the Beast,Ching Siu-Tung,91,Action,2003,16594937.0269553,0.0,21st,-14000000
0.388875,32000000,52277485,Radio,Mike Tollin,109,Drama,2003,37931284.63304079,61967255.10732889,21st,20277485
0.383686,6400000,2500000,Young Adam,David Mackenzie,93,Drama,2003,7586256.92660817,2963381.61195632,21st,-3900000
0.383316,0,21384035,Cold Creek Manor,Mike Figgis,118,Drama,2003,0.0,25347622.4433721,21st,21384035
0.381532,0,0,The Even Stevens Movie,Sean McNamara,120,TV Movie,2003,0.0,0.0,21st,0
0.380749,0,0,Battlestar Galactica,Michael Rymer,182,Adventure,2003,0.0,0.0,21st,0
0.379915,300000,0,Pieces of April,Peter Hedges,81,Comedy,2003,355605.793434758,0.0,21st,-300000
0.368982,0,0,The Land Before Time X: The Great Longneck Migration,Charles Grosvenor,84,Adventure,2003,0.0,0.0,21st,0
0.36744,75000000,51142659,Hollywood Homicide,Ron Shelton,116,Action,2003,88901448.3586895,60622086.1068609,21st,-23857341
0.366218,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,102,Thriller,2003,9245750.62930371,26600881.5704689,21st,14641323
0.362474,0,0,Head of State,Chris Rock,95,Comedy,2003,0.0,0.0,21st,0
0.361703,7500000,0,Cypher,Vincenzo Natali,95,Thriller,2003,8890144.83586896,0.0,21st,-7500000
0.360105,6000000,18750246,A Mighty Wind,Christopher Guest,91,Comedy,2003,7112115.86869516,22225653.686423,21st,12750246
0.359943,0,0,The Cheetah Girls,Oz Scott,100,Comedy,2003,0.0,0.0,21st,0
0.355981,0,0,Secondhand Lions,Tim McCanlies,111,Comedy,2003,0.0,0.0,21st,0
0.355754,1500000,0,Destino,Dominique Monfery,7,Animation,2003,1778028.96717379,0.0,21st,-1500000
0.749526,0,0,Piglet's Big Movie,Francis Glebas,75,Animation,2003,0.0,0.0,21st,0
0.35167800000000005,850000,819939,Latter Days,C. Jay Cox,107,Drama,2003,1007549.74806514,971916.8622103408,21st,-30061
0.350293,500000,8679814,The Station Agent,Tom McCarthy,88,Drama,2003,592676.322391263,10288640.4811204,21st,8179814
0.346839,0,0,Love Don't Cost a Thing,Troy Beyer,105,Comedy,2003,0.0,0.0,21st,0
0.346215,15000000,30238577,The Fighting Temptations,Jonathan Lynn,122,Comedy,2003,17780289.6717379,35843377.2214101,21st,15238577
0.342268,0,0,Shortcut to Happiness,Alec Baldwin,106,Fantasy,2003,0.0,0.0,21st,0
0.33970900000000004,5000000,4856298,Intermission,John Crowley,105,Romance,2003,5926763.22391264,5756425.678152097,21st,-143702
0.573472,0,0,Darkness Falls,Jonathan Liebesman,86,Thriller,2003,0.0,0.0,21st,0
0.335925,0,0,Dracula II: Ascension,Patrick Lussier,85,Horror,2003,0.0,0.0,21st,0
0.333774,0,0,Batman: Dead End,Sandy Collora,8,Action,2003,0.0,0.0,21st,0
