popularity,budget,revenue,original_title,director,runtime,genres,release_year,budget_adj,revenue_adj
0.455263,0,0,Earthsea,Robert Lieberman,180,Adventure|Drama|Fantasy,2004,0.0,0.0
0.484325,0,0,"Wake Up, Ron Burgundy: The Lost Movie",Adam McKay,93,Comedy,2004,0.0,0.0
0.225831,15000000,1914166,A Dirty Shame,John Waters,89,Comedy,2004,17316680.997182198,2209800.13317682
0.165469,0,0,Spartacus,Robert Dornhelm,174,Action|Drama,2004,0.0,0.0
0.221725,20000000,0,Out of Reach,Po-Chih Leong,88,Action|Thriller,2004,23088907.9962429,0.0
0.220759,14,0,Modigliani,Mick Davis,128,Drama|Romance,2004,16.162235597370007,0.0
0.217497,0,0,The Football Factory,Nick Love,91,Drama,2004,0.0,0.0
0.216459,60000000,74541707,Ladder 49,Jay Russell,115,Drama|Action|Thriller,2004,69266723.9887289,86054330.740295
0.209896,0,0,The 24th Day,Tony Piccirillo,96,Drama|Thriller,2004,0.0,0.0
0.209846,0,0,Halloweentown High,Mark A.Z. DippÃ©,82,Adventure|Comedy|Family|Fantasy|TV Movie,2004,0.0,0.0
0.20982,0,0,Stuck in the Suburbs,Savage Steve Holland,76,Comedy|Family|Music|TV Movie,2004,0.0,0.0
0.203253,0,10000000,What the #$*! Do We (K)now!?,William Arntz|Betsy Chasse,109,Documentary,2004,0.0,11544453.9981214
0.201053,0,0,Back to Gaya,Lenard Fritz Krawinkel|Holger Tappe,91,Animation|Fantasy,2004,0.0,0.0
0.19252,0,29170410,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,90,Adventure|Fantasy|Animation|Action|Comedy,2004,0.0,33675645.6351343
0.192215,1400000,0,LaLehet Al HaMayim,Eytan Fox,103,Drama,2004,1616223.559737,0.0
0.274886,18000000,16702864,Catch That Kid,James Sbardellati|Peter Merwin|Bart Freundlich,92,Family|Action|Adventure,2004,20780017.1966186,19282544.5084879
0.137751,2600000,1479042,Il cartaio,Dario Argento,103,Horror,2004,3001558.03951158,1707473.23302896
0.186574,0,0,A Boyfriend for Christmas,Kevin Connor,90,Romance|Comedy|Drama|Family,2004,0.0,0.0
0.186459,0,0,The Chronicles of Riddick: Dark Fury,Peter Chung,34,Action|Animation|Science Fiction|Thriller,2004,0.0,0.0
0.18495,0,4678405,The Woodsman,Nicole Kassell,87,Drama,2004,0.0,5400963.13070815
0.183345,0,0,Le Convoyeur,Nicolas Boukhrief,95,Action|Drama|Crime,2004,0.0,0.0
0.18156,1500000,0,Dead Birds,Alex Turner ( II ),91,Horror|Thriller|Western,2004,1731668.09971822,0.0
0.180015,0,0,My Summer of Love,PaweÅ‚ Pawlikowski,86,Drama|Thriller|Romance,2004,0.0,0.0
0.175454,0,143597,Undertow,David Gordon Green,108,Drama|Thriller,2004,0.0,165774.896076825
0.173273,0,0,Unstoppable,David Carson,96,Action|Drama|Thriller,2004,0.0,0.0
0.16812,90,0,Farscape The Peacekeeper Wars,Brian Henson,182,Action|Comedy|Romance|Science Fiction|Thriller,2004,103.90008598309299,0.0
0.226049,0,0,The Door in the Floor,Tod Williams,111,Drama,2004,0.0,0.0
0.166159,0,0,Criminal,Gregory Jacobs,87,Action|Comedy|Thriller,2004,0.0,0.0
0.164872,0,0,The Toolbox Murders,Tobe Hooper,95,Mystery|Horror|Thriller,2004,0.0,0.0
0.180954,0,0,Inside I'm Dancing,Damien O'Donnell,104,Drama|Foreign,2004,0.0,0.0
0.157959,0,9109322,Superbabies: Baby Geniuses 2,Bob Clark,88,Family|Comedy,2004,0.0,10516214.8783076
0.156769,2600000,3166000,Riding Giants,Stacy Peralta,105,Documentary,2004,3001558.03951158,3654974.13580526
0.154904,0,0,Enduring Love,Roger Michell,100,Drama|Thriller|Mystery,2004,0.0,0.0
0.154834,1000000,0,Speak,Jessica Sharzer,89,Drama,2004,1154445.39981214,0.0
0.076289,0,0,Mujhse Shaadi Karogi,David Dhawan,164,Drama|Comedy|Romance|Foreign,2004,0.0,0.0
0.154421,500000,603943,Mean Creek,Jacob Aaron Estes,90,Crime|Drama,2004,577222.699906074,697219.218098748
0.15070799999999898,0,0,Chin Kei Bin 2 - Fa Tou Tai Kam,Corey Yuen Kwai|Patrick Leung,106,Adventure|Action|Comedy|Science Fiction,2004,0.0,0.0
0.148092,0,0,Ae Fond Kiss...,Ken Loach,104,Drama|Romance,2004,0.0,0.0
0.145065,3000000,2037545,We Don't Live Here Anymore,John Curran,101,Drama|Romance,2004,3463336.19943644,2352234.45216024
0.14491700000000002,0,0,Dead Man's Shoes,Shane Meadows,90,Drama|Thriller|Crime,2004,0.0,0.0
0.330795,0,0,Frankenstein,Kevin Connor,115,Drama|Horror|Science Fiction|Mystery,2004,0.0,0.0
0.139783,20000000,0,De-Lovely,Irwin Winkler,125,Drama|Music,2004,23088907.9962429,0.0
0.102266,0,0,Dave Chappelle: For What it's Worth,Stan Lathan,58,Comedy,2004,0.0,0.0
0.137973,0,0,Vinci,Juliusz Machulski,108,Action|Comedy|Foreign,2004,0.0,0.0
0.135381,30000000,14000000,Welcome to Mooseport,Donald Petrie,110,Comedy,2004,34633361.9943644,16162235.59737
0.20970100000000005,0,0,Dracula 3000,Darrell James Roodt,86,Horror|Science Fiction,2004,0.0,0.0
0.129784999999999,0,0,Chris Rock: Never Scared,Joel Gallen,91,Comedy,2004,0.0,0.0
0.0533,0,0,Bobby Jones: Stroke of Genius,Rowdy Herrington,120,Drama,2004,0.0,0.0
0.126695,0,0,Creep,Christopher Smith,85,Horror|Thriller|Mystery,2004,0.0,0.0
0.316869,0,0,Kim Possible: A Sitch in Time,Steve Loter,66,Action|Adventure|Animation|Family,2004,0.0,0.0
0.125361,10000000,0,The Brown Bunny,Vincent Gallo,93,Drama,2004,11544453.9981214,0.0
0.125335,0,0,Gracie's Choice,Peter Werner,90,TV Movie|Drama,2004,0.0,0.0
0.119945,0,0,The Cutting Edge: The Magic of Movie Editing,Wendy Apple,98,Documentary,2004,0.0,0.0
0.11766,0,0,Eulogy,Michael Clancy,91,Comedy|Drama,2004,0.0,0.0
0.109123,3000000,5923000,Never Die Alone,Ernest R. Dickerson,88,Action|Adventure|Crime|Drama|Thriller,2004,3463336.19943644,6837780.10308735
0.092713,0,0,Something the Lord Made,Joseph Sargent,110,TV Movie|Drama,2004,0.0,0.0
0.090812,5000000,0,Decoys,Matthew Hastings,95,Horror|Science Fiction|Thriller,2004,5772226.99906074,0.0
0.08977,0,0,The Power of Nightmares,Adam Curtis,180,Documentary,2004,0.0,0.0
0.088875,0,0,Satan's Little Helper,Jeff Lieberman,100,Horror|Romance|Comedy,2004,0.0,0.0
0.229352,6000000,0,Crimen Ferpecto,Ãlex de la Iglesia,105,Comedy|Thriller|Crime|Foreign,2004,6926672.39887289,0.0
0.082116,823258,823258,Narco,Tristan Aurouet|Gilles Lellouche,105,Comedy,2004,950406.410958549,950406.410958549
0.080157,0,0,Zenon: Z3,Steve Rash,95,TV Movie|Comedy|Adventure|Family,2004,0.0,0.0
0.078715,3500000,0,D.E.B.S.,Angela Robinson,91,Action|Comedy,2004,4040558.89934252,0.0
0.077303,0,0,You Got Served,Chris Stokes,95,Drama,2004,0.0,0.0
0.07549600000000001,0,0,Alone in the Wilderness,Dick Proenneke|Bob Swerer Sr.|Bob Swerer Jr.,57,Documentary|History,2004,0.0,0.0
0.06926,0,0,Palindromes,Todd Solondz,100,Comedy|Drama,2004,0.0,0.0
0.001315,0,0,SoupÃ§ons,Jean-Xavier de Lestrade,360,Drama|Documentary,2004,0.0,0.0
0.057343,0,0,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...,Laurent Tirard,90,Comedy|Romance,2004,0.0,0.0
0.04548,8800000,0,The I Inside,Roland Suso Richter,90,Thriller|Mystery|Science Fiction,2004,10159119.5183469,0.0
0.042066,0,0,Saint Ralph,Michael McGowan,95,Comedy|Drama,2004,0.0,0.0
0.022891,0,0,Bring It On Again,Damon Santostefano,90,Comedy,2004,0.0,0.0
0.021222,0,0,Matando Cabos,Alejandro Lozano,94,Action|Adventure|Comedy|Crime|Foreign,2004,0.0,0.0
0.188156,0,0,I Am David,Paul Feig,90,Drama|Family,2004,0.0,0.0
0.00824,0,0,Khakee,Rajkumar Santoshi,174,Action,2004,0.0,0.0
0.006346,0,127067,DiG!,Ondi Timoner,107,Documentary|Music,2004,0.0,146691.91361793
0.003461,0,0,Cazuza - O tempo nÃ£o pÃ¡ra,Walter Carvalho|Sandra Werneck,98,Drama|Music,2004,0.0,0.0
0.0034560000000000003,0,0,In questo mondo di ladri,Carlo Vanzina,91,Comedy,2004,0.0,0.0
0.001531,0,0,Long Way Round,Russ Malkin|David Alexanian,294,Documentary|Adventure,2004,0.0,0.0
0.001117,350000,3515061,Born into Brothels,Zana Briski|Ross Kauffman,85,Documentary,2004,404055.889934252,4057946.00150909
4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Gore Verbinski,169,Adventure|Fantasy|Action,2007,315500574.789463,1010653507.9089099
4.8781620000000006,150000000,938212738,Harry Potter and the Order of the Phoenix,David Yates,138,Adventure|Fantasy|Family|Mystery,2007,157750287.394731,986688860.379322
2.764535,150000000,623722818,Ratatouille,Brad Bird|Jan Pinkava,111,Animation|Comedy|Family|Fantasy,2007,157750287.394731,655949691.961013
2.755051,70000000,442824138,The Bourne Ultimatum,Paul Greengrass,115,Action|Drama|Mystery|Thriller,2007,73616800.78420821,465704233.565496
2.730114,25000000,171600000,No Country for Old Men,Joel Coen|Ethan Coen,122,Crime|Drama|Thriller,2007,26291714.5657886,180466328.779573
2.692916,150000000,585349010,I Am Legend,Francis Lawrence,101,Drama|Horror|Action|Thriller|Science Fiction,2007,157750287.394731,615593163.691478
2.523173,130000000,457363168,National Treasure: Book of Secrets,Jon Turteltaub,124,Action|Adventure|Mystery|Thriller,2007,136716915.7421,480994474.638433
2.520912,258000000,890871626,Spider-Man 3,Sam Raimi,139,Fantasy|Action|Adventure,2007,271330494.318938,936901700.2220801
2.510571,18000000,57096190,The Mist,Frank Darabont,126,Science Fiction|Horror|Thriller,2007,18930034.4873678,60046269.2109614
2.489611,70000000,135560026,Stardust,Matthew Vaughn,127,Adventure|Fantasy|Romance|Family,2007,73616800.78420821,142564220.404915
2.400727,25000000,25037897,Death Proof,Quentin Tarantino,113,Action|Thriller,2007,26291714.5657886,26331569.6500646
2.227384,110000000,383531464,Live Free or Die Hard,Len Wiseman,128,Action|Thriller,2007,115683544.08947,403347991.139481
2.213223,140000000,258022233,Rush Hour 3,Brett Ratner,91,Action|Comedy|Crime|Thriller,2007,147233601.568416,271353876.066536
2.194526,15000000,56255142,Into the Wild,Sean Penn,148,Adventure|Drama,2007,15775028.7394731,59161765.45287629
2.191408,65000000,422610419,300,Zack Snyder,117,Action|Adventure|War,2007,68358457.8710504,444446100.355053
2.148427,110000000,228738393,Ghost Rider,Mark Steven Johnson,114,Thriller|Action|Fantasy|Horror,2007,115683544.08947,240556981.559727
2.148164,7500000,231411584,Juno,Jason Reitman,96,Comedy|Drama|Romance,2007,7887514.36973659,243368292.5498
2.089502,60000000,137587063,Bridge to Terabithia,GÃ¡bor CsupÃ³,96,Adventure|Drama|Family,2007,63100114.9578927,144695991.533647
2.082325,61000000,95696996,Shooter,Antoine Fuqua,124,Action|Drama|Mystery|Thriller|Crime,2007,64151783.54052429,100641524.145416
2.0663970000000003,30000000,129266061,Atonement,Joe Wright,123,Drama|Romance,2007,31550057.478946306,135945055.154232
2.04262,25000000,76181545,There Will Be Blood,Paul Thomas Anderson,158,Drama,2007,26291714.5657886,80117737.4528313
2.042307,3800000,0,Species: The Awakening,Nick Lyon,98,Horror|Science Fiction|Thriller,2007,3996340.61399987,0.0
1.946073,100000000,266465037,American Gangster,Ridley Scott,157,Drama|Crime,2007,105166858.263154,280232907.782652
1.901256,0,80573774,Hot Fuzz,Edgar Wright,121,Crime|Action|Comedy,2007,0.0,84736906.69985451
1.862295,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,93,Fantasy|Adventure|Animation|Comedy|Family,2007,168266973.22104698,840239200.967451
1.846602,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,116,Drama|Horror|Music,2007,52583429.1315773,159853624.559995
1.7767130000000002,20000000,169860655,Superbad,Greg Mottola,113,Comedy,2007,21033371.6526309,178637114.288716
1.748315,60000000,361366633,Alvin and the Chipmunks,Tim Hill,92,Comedy|Music|Family|Fantasy|Animation,2007,63100114.9578927,380037934.737444
1.713611,150000000,287594577,Bee Movie,Steve Hickner|Simon J. Smith,91,Family|Animation|Adventure|Comedy,2007,157750287.394731,302454181.16610897
1.672137,150000000,169332978,Meet the Robinsons,Stephen J. Anderson,95,Animation|Comedy|Family,2007,157750287.394731,178082172.966038
1.64701699999999,30000000,156835339,P.S. I Love You,Richard LaGravenese,126,Drama|Romance,2007,31550057.478946306,164938798.67266798
1.640237,30000000,219076518,Knocked Up,Judd Apatow,129,Comedy|Romance|Drama,2007,31550057.478946306,230395891.17291403
1.591827,30000000,77566815,The Number 23,Joel Schumacher,101,Thriller|Drama|Mystery,2007,31550057.478946306,81574582.3902933
1.588462,0,0,Planet Terror,Robert Rodriguez,105,Horror|Action|Thriller,2007,0.0,0.0
1.552842,130000000,289047763,4: Rise of the Silver Surfer,Tim Story,92,Adventure|Fantasy|Action|Thriller,2007,136716915.7421,303982451.227029
1.488671,85000000,340487652,Enchanted,Kevin Lima,107,Comedy|Family|Fantasy|Romance,2007,89391829.5236814,358080166.382383
1.4645549999999898,65000000,84785914,Zodiac,David Fincher,157,Crime|Drama|Mystery|Thriller,2007,68358457.8710504,89166682.0035001
1.433511,0,0,Drive Thru,Brendan Cowles|Shane Kuhn,83,Comedy|Horror,2007,0.0,0.0
1.41435,85000000,311312624,Ocean's Thirteen,Steven Soderbergh,122,Crime|Thriller,2007,89391829.5236814,327397706.037387
1.3909049999999898,34000000,95608995,TMNT,Kevin Munroe,90,Comedy|Adventure|Fantasy|Action|Science Fiction,2007,35756731.8094725,100548976.258476
1.380432,75000000,527068851,The Simpsons Movie,David Silverman,87,Animation|Comedy|Family,2007,78875143.69736591,554301751.480407
1.3747,75000000,119000410,Charlie Wilson's War,Mike Nichols,102,Comedy|Drama|History,2007,78875143.69736591,125148992.517272
1.368087,15000000,64238440,28 Weeks Later,Juan Carlos Fresnadillo,100,Horror|Thriller|Science Fiction,2007,15775028.7394731,67557549.1452616
1.352489,70000000,86658558,The Kingdom,Peter Berg,110,Thriller|Action|Drama,2007,73616800.78420821,91136082.8647536
1.323511,40000000,41797066,Aliens vs Predator: Requiem,Colin Strause|Greg Strause,94,Fantasy|Action|Science Fiction|Thriller|Horror,2007,42066743.3052618,43956661.158377096
1.318019,50000000,32017803,Sunshine,Danny Boyle,107,Science Fiction|Thriller,2007,52583429.1315773,33672117.499986
1.31484,25000000,229736344,Mr. Bean's Holiday,Steve Bendelack,90,Family|Comedy,2007,26291714.5657886,241606495.273433
1.30813,20000000,41637263,Mr. Brooks,Bruce A. Evans,120,Drama|Crime|Mystery|Thriller,2007,21033371.6526309,43788601.3638669
1.285301,30000000,75505973,30 Days of Night,David Slade,113,Horror|Thriller,2007,31550057.478946306,79407259.60512571
1.269498,180000000,372234864,The Golden Compass,Chris Weitz,113,Adventure|Fantasy,2007,189300344.873678,391467711.828926
1.254438,160000,20710513,Once,John Carney,85,Drama|Music|Romance,2007,168266.973221047,21780595.8522822
1.219374,0,39000000,Fracture,Gregory Hoblit,113,Thriller,2007,0.0,41015074.7226303
1.210966,30000000,16930884,88 Minutes,Jon Avnet,108,Crime|Mystery|Thriller,2007,31550057.478946306,17805678.7789791
1.196636,70000000,69766619,The Brave One,Neil Jordan,122,Crime|Drama|Thriller,2007,73616800.78420821,73371361.3187251
1.180341,20000000,117760134,Disturbia,D.J. Caruso,105,Thriller|Drama|Mystery,2007,21033371.6526309,123844633.21428
1.156092,35000000,63215872,Lions for Lambs,Robert Redford,92,Action|Adventure|Drama|History,2007,36808400.3921041,66482146.5060572
1.150389,55000000,70016220,3:10 to Yuma,James Mangold,122,Western,2007,57841772.044735,73633858.8486185
1.145815,25000000,66122026,August Rush,Kirsten Sheridan,114,Drama,2007,26291714.5657886,69538457.3641462
1.142781,86000000,14373825,Awake,Joby Harold,84,Thriller|Crime|Mystery,2007,90443498.1063129,15116500.164743802
1.13351,25000000,40452643,War,Philip G. Atwell,103,Action|Thriller|Crime,2007,26291714.5657886,42542773.7275099
1.120442,15000,193355800,Paranormal Activity,Oren Peli,86,Horror|Mystery,2007,15775.0287394731,203346220.129588
1.109374,175000000,173000000,Evan Almighty,Tom Shadyac,96,Fantasy|Comedy|Family,2007,184042001.96052,181938664.795257
1.09781,85000000,186072214,I Now Pronounce You Chuck & Larry,Dennis Dugan,115,Comedy|Romance,2007,89391829.5236814,195686301.564493
1.068126,70000000,18211013,Next,Lee Tamahori,96,Action|Science Fiction|Thriller,2007,73616800.78420821,19151950.229994606
1.0592290000000002,8000000,0,Cinderella III: A Twist in Time,Frank Nissen,70,Animation|Romance|Family|Fantasy,2007,8413348.66105236,0.0
1.052831,20000000,84146832,Premonition,Mennan Yapo,110,Fantasy|Drama|Mystery,2007,21033371.6526309,88494579.54237479
1.052272,0,33231264,Breach,Billy Ray,110,Drama|Thriller|Crime|History,2007,0.0,34948276.3099347
1.049862,10000000,139352633,Saw IV,Darren Lynn Bousman,93,Horror|Thriller|Crime,2007,10516685.8263154,146552786.033084
1.031011,100000000,97838349,Fred Claus,David Dobkin,116,Action|Comedy|Drama,2007,105166858.263154,102893517.81984
1.02603,0,0,Are We Done Yet?,Steve Carr,92,Comedy|Family|Drama,2007,0.0,0.0
1.019152,50000000,90450008,Hairspray,Adam Shankman,117,Comedy|Music|Romance,2007,52583429.1315773,95123431.712372
1.017441,15000000,0,The Hills Have Eyes II,Martin Weisz,89,Horror|Thriller,2007,15775028.7394731,0.0
0.996329,0,7000000,High School Musical 2,Kenny Ortega,104,Comedy|Drama|Family|Music,2007,0.0,7361680.07842082
0.993908,39000000,26820641,Shoot 'Em Up,Michael Davis,86,Action|Thriller|Comedy|Crime,2007,41015074.7226303,28206425.505739506
0.992072,51500000,55112356,Eastern Promises,David Cronenberg,100,Thriller|Crime|Mystery,2007,54160932.00552461,57959933.3200051
0.969354,70000000,195735876,Beowulf,Robert Zemeckis,115,Animation|Fantasy,2007,73616800.78420821,205849271.283064
0.947353,28000000,92601050,No Reservations,Scott Hicks,104,Comedy,2007,29446720.3136832,97385615.00369292
0.946065,0,0,American Pie Presents: Beta House,Andrew Waller,88,Comedy,2007,0.0,0.0
0.924655,60000000,127766650,The Heartbreak Kid,Bobby Farrelly|Peter Farrelly,116,Comedy,2007,63100114.9578927,134368171.71308002
0.919967,85000000,149044513,Surf's Up,Ash Brannon|Chris Buck,85,Animation|Comedy|Family,2007,89391829.5236814,156745431.735719
0.917818,25000000,94679598,1408,Mikael HÃ¥fstrÃ¶m,104,Horror|Thriller,2007,26291714.5657886,99571558.6327845
0.915514,24000000,99965753,Hitman,Xavier Gens,89,Action|Crime|Drama|Thriller,2007,25240045.983157106,105130841.769205
0.911592,22000000,147880543,The Game Plan,Andy Fickman,110,Comedy|Family,2007,23136708.817894,155521321.05559298
0.907749,0,253625427,Wild Hogs,Walt Becker,100,Action|Adventure|Comedy,2007,0.0,266729893.33241
0.906938,67000000,25037897,Grindhouse,Robert Rodriguez|Eli Roth|Quentin Tarantino|Edgar Wright|Rob Zombie|Jason Eisener,191,Thriller|Action|Horror,2007,70461795.0363136,26331569.6500646
0.906039,10000000,33000000,Run Fatboy Run,David Schwimmer,100,Comedy|Romance,2007,10516685.8263154,34705063.226840995
0.890977,16000000,1109660,The Messengers,Danny Pang|Oxide Pang Chun,90,Thriller|Drama|Horror,2007,16826697.3221047,1166994.55940292
0.8905569999999989,150000000,709709780,Transformers,Michael Bay,144,Adventure|Science Fiction|Action,2007,157750287.394731,746379478.412346
0.881034,45000000,175372502,The Bucket List,Rob Reiner,97,Comedy|Drama|Adventure,2007,47325086.2184195,184433750.61088705
0.8748870000000001,10200000,35619521,Hostel: Part II,Eli Roth,93,Horror,2007,10727019.5428417,37459931.164084494
0.8380340000000001,0,19776159,2 Days in Paris,Julie Delpy,96,Comedy|Romance,2007,0.0,20797965.105426
0.8295530000000001,53000000,0,Blades of Glory,Josh Gordon|Will Speck,93,Action|Comedy|Drama,2007,55738434.8794719,0.0
0.8276950000000001,10000000,25399945,The Hitcher,Dave Meyers,84,Action|Horror|Crime,2007,10516685.8263154,26712324.1570692
0.8236469999999989,0,0,The Girl Next Door,Gregory Wilson,91,Thriller|Crime|Drama|Horror,2007,0.0,0.0
0.822839,4000000,0,Wrong Turn 2: Dead End,Joe Lynch,96,Horror|Thriller,2007,4206674.33052618,0.0
0.811539,12000000,9620399,I Know Who Killed Me,Chris Sivertson,105,Crime|Horror|Mystery|Thriller,2007,12620022.9915785,10117471.380679902
0.809646,15000000,80253908,Halloween,Rob Zombie,109,Horror,2007,15775028.7394731,84400513.6770024
0.7944,16500000,37311672,Becoming Jane,Julian Jarrold,120,Drama|Romance,2007,17352531.613420498,39239513.2078531
0.779254,0,0,Family Guy Presents: Blue Harvest,Dominic Polcino,48,Animation,2007,0.0,0.0
0.773934,15000000,7938872,Funny Games,Michael Haneke,112,Horror|Thriller|Crime,2007,15775028.7394731,8349062.26393326
0.761612,60000000,0,In the Name of the King: A Dungeon Siege Tale,Uwe Boll,127,Adventure|Fantasy|Action|Drama,2007,63100114.9578927,0.0
0.756472,25000000,74237563,Elizabeth: The Golden Age,Shekhar Kapur,114,Drama|History|Romance,2007,26291714.5657886,78073312.6582301
0.743027,0,0,Northanger Abbey,Jon Jones,93,Drama|Romance,2007,0.0,0.0
0.729174,0,5741608,Feast of Love,Robert Benton,101,Comedy|Drama|Romance,2007,0.0,6038268.74738594
0.726521,80000000,15071514,The Invasion,Oliver Hirschbiegel|James McTeigue,99,Science Fiction|Thriller,2007,84133486.6105236,15850237.7664915
0.704024,0,69474661,Mr. Magorium's Wonder Emporium,Zach Helm,93,Comedy,2007,0.0,73064318.2626771
0.690719,0,0,Then She Found Me,Helen Hunt,100,Comedy|Drama|Romance,2007,0.0,0.0
0.682794,18000000,25005257,Before the Devil Knows You're Dead,Sidney Lumet,117,Crime|Drama|Thriller,2007,18930034.4873678,26297243.1875275
0.6826260000000001,0,0,Afro Samurai,Fuminori Kizaki,125,Animation|Adventure|Action|Drama|Fantasy,2007,0.0,0.0
0.680581,6000000,18197398,Daddy Day Camp,Fred Savage,89,Comedy|Family,2007,6310011.49578927,19137631.7622421
0.677804,0,0,Outlaw,Nick Love,103,Action|Crime|Thriller,2007,0.0,0.0
0.67455,2000000,22179430,Waitress,Adrienne Shelly,108,Comedy,2007,2103337.16526309,23325409.7116755
0.6742560000000001,0,0,The Man from Earth,Richard Schenkman,87,Science Fiction|Drama,2007,0.0,0.0
0.668697999999999,0,0,Underdog,Frederik Du Chau,84,Action|Adventure|Comedy|Family,2007,0.0,0.0
0.667454,8000000,7766240,P2,Franck Khalfoun,98,Horror|Thriller,2007,8413348.66105236,8167510.61317641
0.665367,45000000,147717833,Resident Evil: Extinction,Russell Mulcahy,94,Horror|Action|Science Fiction,2007,47325086.2184195,155350204.060513
0.663818999999999,2000000,5364858,Diary of the Dead,George A. Romero,95,Horror|Action|Science Fiction,2007,2103337.16526309,5642052.60887951
0.653746,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,160,Action|Drama|Western,2007,31550057.478946306,15471930.4922787
0.6431020000000001,16000000,18928871,A Mighty Heart,Michael Winterbottom,100,Drama|Thriller,2007,16826697.3221047,19906898.935385294
0.642207,9000000,46,Death at a Funeral,Frank Oz,90,Comedy|Drama,2007,9465017.24368391,48.3767548010511
0.63935,40000000,62771059,The Reaping,Stephen Hopkins,99,Horror,2007,42066743.3052618,66014350.64881109
0.622059,0,0,The World Unseen,Shamim Sarif,94,Drama|Foreign,2007,0.0,0.0
0.614557999999999,60795000,73090611,Perfect Stranger,James Foley,109,Crime|Drama|Mystery|Thriller,2007,63936191.4810848,76867099.2740437
0.611445,5200000,14723313,KatyÅ„,Andrzej Wajda,118,Drama|History|War,2007,5468676.62968403,15484045.714350598
0.608302,20000000,0,Georgia Rule,Garry Marshall,113,Comedy|Drama|Romance,2007,21033371.6526309,0.0
0.607023,60000000,95673607,Norbit,Brian Robbins,101,Comedy,2007,63100114.9578927,100616926.668937
0.606428,40000000,145896422,Music and Lyrics,Marc Lawrence,96,Comedy|Music|Romance,2007,42066743.3052618,153434683.335753
0.59846,27500000,24748670,Rendition,Gavin Hood,120,Drama|Thriller,2007,28920886.0223675,26027398.7009158
0.59707,20000000,6819587,Flawless,Michael Radford,108,Crime|Drama|Thriller,2007,21033371.6526309,7171945.39442251
0.594693,8000000,0,The Life Before Her Eyes,Vadim Perelman,90,Thriller|Drama|Mystery,2007,8413348.66105236,0.0
0.593079,0,0,Big Stan,Rob Schneider,105,Comedy,2007,0.0,0.0
0.582192,60000000,0,Shrek the Halls,Gary Trousdale,28,Adventure|Animation|Comedy|Fantasy|Family,2007,63100114.9578927,0.0
0.581322999999999,0,5761917,Lucky You,Curtis Hanson,124,Drama|Romance,2007,0.0,6059627.08463061
0.579121,0,0,Martian Child,Menno Meyjes,106,Drama,2007,0.0,0.0
0.578112,23000000,29541790,In the Valley of Elah,Paul Haggis,124,History|Drama|Thriller|Crime|Mystery,2007,24188377.4005255,31068172.4176987
0.575389,0,8159508,Control,Anton Corbijn,121,Drama,2007,0.0,8581098.21333076
0.574488,25000000,59192128,Good Luck Chuck,Mark Helfrich,101,Comedy|Drama|Romance,2007,26291714.5657886,62250501.356705
0.572591,0,0,Battlestar Galactica: Razor,FÃ©lix EnrÃ­quez AlcalÃ¡,88,Science Fiction|Action|Drama|Thriller,2007,0.0,0.0
0.572136,0,0,The Nines,John August,100,Drama|Fantasy|Mystery|Science Fiction|Thriller,2007,0.0,0.0
0.57106,20000000,86865564,Epic Movie,Jason Friedberg|Aaron Seltzer,86,Action|Adventure|Comedy,2007,21033371.6526309,91353784.5713698
0.570337,0,0,Fallen: The Journey,Mikael Salomon,80,Action|Adventure|Drama|Fantasy|Family,2007,0.0,0.0
0.569416,10000000,17500000,In the Land of Women,Jon Kasdan,97,Romance|Comedy|Drama,2007,10516685.8263154,18404200.196052
0.568172999999999,12000000,0,Flight of Fury,Michael Keusch,98,Action|Adventure|Thriller,2007,12620022.9915785,0.0
0.567972,0,0,The Seeker: The Dark Is Rising,David L. Cunningham,94,Adventure|Drama|Fantasy|Family|Thriller,2007,0.0,0.0
0.564132,4000000,6101046,Battle for Terra,Aristomenis Tsirbas,85,Science Fiction|Action|Adventure|Animation|Family,2007,4206674.33052618,6416278.39938986
0.5514060000000001,20000000,47738099,The Nanny Diaries,Shari Springer Berman|Robert Pulcini,106,Comedy|Drama|Romance,2007,21033371.6526309,50204658.9128544
0.549308,0,69485490,Because I Said So,Michael Lehmann,102,Comedy,2007,0.0,73075706.78175841
0.54498,15000000,30226144,The Great Debaters,Denzel Washington,126,Drama,2007,15775028.7394731,31787886.018897
0.544916,12000000,0,Trick 'r Treat,Michael Dougherty,82,Horror|Thriller,2007,12620022.9915785,0.0
0.543629,0,0,Jackass 2.5,Jeff Tremaine,64,Comedy|Documentary,2007,0.0,0.0
0.543326,0,0,Doctor Strange,Frank Paur|Patrick Archibald|Jay Oliva|Dick Sebast,76,Action|Animation|Family|Fantasy|Science Fiction,2007,0.0,0.0
0.54281,21000000,41170784,Freedom Writers,Richard LaGravenese,123,Crime|Drama,2007,22085040.2352624,43298020.05510949
0.5422939999999989,0,0,Hotel Chevalier,Wes Anderson,13,Drama|Music,2007,0.0,0.0
